kmer,importance
kmer_1297,0.0063054375
kmer_6844,0.00630499
kmer_4377,0.0063048624
kmer_5834,0.0063030445
kmer_9788,0.006301847
kmer_8454,0.0063017197
kmer_6879,0.0063017174
kmer_5200,0.006301279
kmer_7370,0.0063009583
kmer_4261,0.006300791
kmer_9718,0.006300369
kmer_9870,0.0062995623
kmer_5392,0.006299024
kmer_5302,0.006298654
kmer_8469,0.006297738
kmer_2264,0.0062969453
kmer_2241,0.0062948377
kmer_8719,0.0062944675
kmer_4188,0.0062930137
kmer_3298,0.006291649
kmer_1151,0.006288927
kmer_9320,0.0062888777
kmer_9047,0.0062888125
kmer_3887,0.0062865615
kmer_8012,0.006286129
kmer_1150,0.0062857014
kmer_427,0.0062852204
kmer_929,0.0062832576
kmer_6219,0.0062830695
kmer_7204,0.0062830285
kmer_4858,0.0062830024
kmer_6968,0.006282721
kmer_4823,0.006282634
kmer_113,0.0062815496
kmer_8827,0.0062814252
kmer_1508,0.0062812455
kmer_6458,0.006280395
kmer_9071,0.006280119
kmer_9571,0.0062795808
kmer_3578,0.0062786927
kmer_3456,0.0062778415
kmer_8811,0.0062739467
kmer_4463,0.006273934
kmer_9426,0.00627361
kmer_8250,0.006272663
kmer_7777,0.006272306
kmer_7767,0.0062718918
kmer_7704,0.006271857
kmer_9796,0.0062711546
kmer_6838,0.006271143
kmer_5743,0.0062692235
kmer_8108,0.0062688463
kmer_8432,0.006267405
kmer_8473,0.006267353
kmer_6412,0.0062665376
