kmer,importance
kmer_7039,0.009587629
kmer_5238,0.009587226
kmer_9071,0.009586269
kmer_4151,0.00958555
kmer_6703,0.009585511
kmer_4666,0.009585281
kmer_2666,0.009584307
kmer_7264,0.009584293
kmer_9806,0.009583989
kmer_4480,0.009582749
kmer_6497,0.009582603
kmer_4222,0.009582569
kmer_7580,0.00958247
kmer_1271,0.009582161
kmer_8238,0.0095814895
kmer_3398,0.009580759
kmer_5828,0.009580706
kmer_5184,0.009578724
kmer_6481,0.009576596
kmer_6439,0.009576481
kmer_4136,0.009576296
kmer_7606,0.009575369
kmer_9872,0.009574143
kmer_7147,0.009572644
kmer_8612,0.009572551
kmer_2300,0.009570948
kmer_6272,0.00957071
kmer_7305,0.009566663
kmer_5183,0.009566451
kmer_6024,0.009566445
kmer_8621,0.0095660025
kmer_3213,0.009565576
kmer_6943,0.009565223
kmer_5256,0.009564706
kmer_4499,0.009564401
kmer_3615,0.009564398
kmer_1069,0.009562279
kmer_7595,0.009562268
kmer_5578,0.009562132
kmer_8597,0.009559942
kmer_5776,0.009559887
kmer_2206,0.009559613
kmer_3483,0.009558834
kmer_2200,0.009558451
kmer_3598,0.009557555
kmer_1259,0.009557521
kmer_720,0.0095572565
kmer_2116,0.009556047
kmer_325,0.009555336
kmer_7174,0.009555261
kmer_8639,0.009553211
kmer_6112,0.009551763
kmer_5698,0.009551498
kmer_5266,0.009550483
kmer_2203,0.009549824
kmer_2197,0.009549678
kmer_306,0.009548791
kmer_2414,0.009548455
kmer_7760,0.009548149
kmer_8013,0.009546849
kmer_9076,0.009546572
kmer_3479,0.009544774
kmer_5705,0.009544737
kmer_3906,0.009543834
kmer_8070,0.0095437765
kmer_8016,0.009543308
kmer_8862,0.009542786
kmer_8260,0.009541929
kmer_5130,0.009541374
kmer_3593,0.009541367
kmer_9352,0.009540551
kmer_9487,0.009540462
kmer_6023,0.009539722
kmer_9196,0.009539676
kmer_4071,0.009539615
kmer_8640,0.009539365
kmer_8926,0.0095385155
kmer_5900,0.0095358975
kmer_3899,0.009535351
kmer_7730,0.00953451
kmer_8355,0.009534311
kmer_4470,0.009534234
kmer_9367,0.009533708
kmer_1894,0.0095334435
kmer_1848,0.009532154
kmer_8005,0.009531469
kmer_5768,0.009531431
kmer_3624,0.009528698
kmer_8459,0.009528507
kmer_9808,0.009526863
kmer_6480,0.009526088
kmer_6403,0.009525973
kmer_5217,0.009525907
kmer_3767,0.0095254965
kmer_7171,0.0095254835
kmer_4773,0.0095251715
kmer_6431,0.009524919
kmer_9890,0.009524647
kmer_9726,0.009523141
kmer_8243,0.009522962
kmer_4482,0.009521737
kmer_7088,0.009521502
kmer_9832,0.009520924
kmer_8254,0.009520091
kmer_4658,0.009519042
kmer_5800,0.009518727
kmer_7044,0.009518597
kmer_8871,0.009518412
