kmer,importance
kmer_6359,0.0065810164
kmer_5920,0.006580864
kmer_8549,0.0065805726
kmer_6741,0.006579518
kmer_4500,0.006576543
kmer_5146,0.006574553
kmer_4577,0.0065743565
kmer_8579,0.006571036
kmer_3691,0.0065704626
kmer_519,0.0065698633
kmer_8950,0.006566479
kmer_7910,0.0065662055
kmer_87,0.006565786
kmer_5812,0.0065630735
kmer_8371,0.006562453
kmer_2871,0.0065588155
kmer_6825,0.0065562027
kmer_9685,0.0065541607
kmer_2997,0.006551338
kmer_5703,0.0065509896
kmer_7900,0.006550108
kmer_7636,0.0065500955
kmer_1067,0.006550037
kmer_5040,0.006549202
kmer_7436,0.00654821
kmer_6879,0.006546799
kmer_7582,0.006546665
kmer_2875,0.0065451977
kmer_4246,0.006542644
kmer_8245,0.00654061
kmer_5887,0.0065396377
kmer_7907,0.006539606
kmer_8641,0.0065364637
kmer_2133,0.006536256
kmer_4179,0.0065354747
kmer_4575,0.006535375
kmer_9821,0.0065352363
kmer_2546,0.006534681
kmer_7177,0.0065339366
kmer_5759,0.0065335482
kmer_4119,0.0065334956
kmer_9375,0.006532761
kmer_508,0.0065314057
kmer_9460,0.0065313415
kmer_1307,0.0065311873
kmer_3436,0.006530416
kmer_1276,0.0065303887
kmer_7006,0.0065303305
kmer_9331,0.0065300004
kmer_40,0.0065294825
kmer_5950,0.006527995
kmer_7722,0.0065267235
kmer_6823,0.0065236017
kmer_7568,0.006523541
kmer_3384,0.006523516
kmer_6289,0.006522551
kmer_4250,0.0065224995
kmer_8366,0.0065216087
kmer_8551,0.0065201884
kmer_9553,0.006520137
kmer_8361,0.0065195006
kmer_4684,0.006519411
kmer_1481,0.006518691
kmer_9523,0.006518491
kmer_1620,0.00651839
kmer_4903,0.006516683
kmer_4523,0.006516613
kmer_2321,0.0065148943
kmer_7696,0.0065145753
kmer_6106,0.00651452
kmer_1037,0.0065144077
kmer_7988,0.0065143793
kmer_1260,0.006513789
kmer_8147,0.006512921
kmer_8015,0.0065128845
kmer_599,0.0065125087
kmer_7452,0.0065091266
kmer_531,0.006508671
kmer_3433,0.0065046325
kmer_7698,0.0065035443
kmer_8190,0.006498498
kmer_7894,0.006498123
kmer_1060,0.0064980565
kmer_8200,0.0064954762
kmer_4956,0.006494735
kmer_5524,0.006493553
kmer_7655,0.006491451
kmer_5241,0.0064897547
kmer_5235,0.006489426
kmer_6630,0.00648908
kmer_5924,0.0064890017
kmer_7467,0.0064879325
kmer_348,0.0064867614
kmer_1274,0.006486512
kmer_9374,0.006486498
kmer_9224,0.0064858645
kmer_8942,0.006483949
kmer_3281,0.006483793
kmer_3387,0.006483305
kmer_5447,0.006482709
kmer_1039,0.0064813094
kmer_8947,0.0064806724
kmer_3727,0.0064804284
kmer_9153,0.0064802887
kmer_7003,0.006479315
kmer_9616,0.0064790775
kmer_8359,0.006477036
kmer_8643,0.0064762873
kmer_7455,0.006475722
kmer_5331,0.006475539
kmer_229,0.0064727315
kmer_5166,0.0064726914
kmer_9330,0.0064722225
kmer_4996,0.006472088
kmer_1853,0.0064719683
kmer_797,0.00647073
kmer_9752,0.0064705894
kmer_3286,0.006470207
kmer_8451,0.006469346
kmer_5821,0.0064684493
kmer_5939,0.006467321
kmer_3104,0.0064658755
kmer_9324,0.006463275
kmer_5280,0.0064628646
kmer_8914,0.006462457
kmer_611,0.006460917
kmer_9097,0.0064607235
kmer_7458,0.006460508
kmer_6780,0.0064580585
kmer_5654,0.0064552207
kmer_875,0.0064544464
kmer_1814,0.0064542433
kmer_7180,0.0064535397
kmer_9939,0.0064534023
kmer_8139,0.0064529045
kmer_9383,0.006452852
kmer_8461,0.006452016
kmer_951,0.0064519877
kmer_7700,0.0064516203
kmer_955,0.006450902
kmer_4248,0.006450736
kmer_7566,0.0064506405
kmer_9744,0.0064503304
kmer_8999,0.006448213
kmer_2135,0.0064455443
kmer_937,0.006445344
kmer_1309,0.006445307
kmer_586,0.006445168
kmer_3521,0.0064451033
kmer_1847,0.006444733
kmer_7172,0.006443766
kmer_7518,0.006443723
kmer_944,0.006441541
kmer_6014,0.006441117
kmer_9337,0.006440025
kmer_6623,0.0064397682
kmer_1475,0.006438233
kmer_9681,0.0064380867
kmer_4993,0.0064367424
kmer_6886,0.006436553
kmer_6292,0.0064360728
kmer_5643,0.006435443
kmer_2583,0.0064333985
kmer_7456,0.006433251
kmer_8196,0.006432907
kmer_4129,0.006431718
kmer_7171,0.006431391
kmer_351,0.006431285
kmer_6100,0.006429654
kmer_1066,0.006428263
kmer_7435,0.0064278645
kmer_2839,0.0064274925
kmer_5896,0.006427306
kmer_4549,0.00642671
kmer_4992,0.0064251446
kmer_8401,0.006424188
kmer_4242,0.0064236308
kmer_9467,0.0064233583
